Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,WHO_category,Sample_size,Variant_cases
2,2021-11-11T17:50:46Z,2021-02-08,C.36.3,"","",VUM,937,0
2,2021-11-11T17:50:46Z,2021-02-08,B.1.1.523,"","",VUM,937,0
2,2021-11-11T17:50:46Z,2021-02-08,B.1.619,"","",VUM,937,0
2,2021-11-11T17:50:46Z,2021-02-08,B.1.630,"","",VUM,937,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.351,Beta,VOC,VOC,1048,32
2,2021-11-11T17:50:46Z,2021-02-15,P.1,Gamma,VOC,VOC,1048,1
2,2021-11-11T17:50:46Z,2021-02-15,B.1.617.2,Delta,VOC,VOC,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.621,Mu,VOI,VOI,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,C.37,Lambda,VOI,VOI,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,C.36+S:L452R,"",VUM,"",1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.1.318,"",VUM,VUM,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,P.1+S:P681H,"",VUM,"",1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.617.2+S:K417N,"",VUM,"",1048,0
2,2021-11-11T17:50:46Z,2021-02-15,C.1.2,"",VUM,VUM,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.617.2+S:E484del,"",VUM,"",1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.617.2+S:Q613H,"",VUM,"",1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.617.2+S:Q677H,"",VUM,"",1048,0
2,2021-11-11T17:50:46Z,2021-02-15,AY.4.2,"",VUM,"",1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.1.7,Alpha,DEV,VOI,1048,641
2,2021-11-11T17:50:46Z,2021-02-15,B.1.427/B.1.429,"",DEV,VUM,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.525,"",DEV,VUM,1048,4
2,2021-11-11T17:50:46Z,2021-02-15,B.1.617.1,"",DEV,VUM,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.620,"",DEV,VUM,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.214.2,"",DEV,VUM,1048,1
2,2021-11-11T17:50:46Z,2021-02-15,B.1.526,"",DEV,VUM,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.1.519,"",DEV,VUM,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,R.1,"","",VUM,1048,6
2,2021-11-11T17:50:46Z,2021-02-15,B.1.466.2,"","",VUM,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,C.36.3,"","",VUM,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.1.523,"","",VUM,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.619,"","",VUM,1048,0
2,2021-11-11T17:50:46Z,2021-02-15,B.1.630,"","",VUM,1048,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.351,Beta,VOC,VOC,1037,19
2,2021-11-11T17:50:46Z,2021-02-22,P.1,Gamma,VOC,VOC,1037,3
2,2021-11-11T17:50:46Z,2021-02-22,B.1.617.2,Delta,VOC,VOC,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.621,Mu,VOI,VOI,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,C.37,Lambda,VOI,VOI,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,C.36+S:L452R,"",VUM,"",1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.1.318,"",VUM,VUM,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,P.1+S:P681H,"",VUM,"",1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.617.2+S:K417N,"",VUM,"",1037,0
2,2021-11-11T17:50:46Z,2021-02-22,C.1.2,"",VUM,VUM,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.617.2+S:E484del,"",VUM,"",1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.617.2+S:Q613H,"",VUM,"",1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.617.2+S:Q677H,"",VUM,"",1037,0
2,2021-11-11T17:50:46Z,2021-02-22,AY.4.2,"",VUM,"",1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.1.7,Alpha,DEV,VOI,1037,793
2,2021-11-11T17:50:46Z,2021-02-22,B.1.427/B.1.429,"",DEV,VUM,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.525,"",DEV,VUM,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.617.1,"",DEV,VUM,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.620,"",DEV,VUM,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.214.2,"",DEV,VUM,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.526,"",DEV,VUM,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.1.519,"",DEV,VUM,1037,2
2,2021-11-11T17:50:46Z,2021-02-22,R.1,"","",VUM,1037,2
2,2021-11-11T17:50:46Z,2021-02-22,B.1.466.2,"","",VUM,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,C.36.3,"","",VUM,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.1.523,"","",VUM,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.619,"","",VUM,1037,0
2,2021-11-11T17:50:46Z,2021-02-22,B.1.630,"","",VUM,1037,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.351,Beta,VOC,VOC,1516,24
2,2021-11-11T17:50:46Z,2021-03-01,P.1,Gamma,VOC,VOC,1516,10
2,2021-11-11T17:50:46Z,2021-03-01,B.1.617.2,Delta,VOC,VOC,1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.621,Mu,VOI,VOI,1516,0
2,2021-11-11T17:50:46Z,2021-03-01,C.37,Lambda,VOI,VOI,1516,0
2,2021-11-11T17:50:46Z,2021-03-01,C.36+S:L452R,"",VUM,"",1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.1.318,"",VUM,VUM,1516,0
2,2021-11-11T17:50:46Z,2021-03-01,P.1+S:P681H,"",VUM,"",1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.617.2+S:K417N,"",VUM,"",1516,0
2,2021-11-11T17:50:46Z,2021-03-01,C.1.2,"",VUM,VUM,1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.617.2+S:E484del,"",VUM,"",1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.617.2+S:Q613H,"",VUM,"",1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.617.2+S:Q677H,"",VUM,"",1516,0
2,2021-11-11T17:50:46Z,2021-03-01,AY.4.2,"",VUM,"",1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.1.7,Alpha,DEV,VOI,1516,1271
2,2021-11-11T17:50:46Z,2021-03-01,B.1.427/B.1.429,"",DEV,VUM,1516,2
2,2021-11-11T17:50:46Z,2021-03-01,B.1.525,"",DEV,VUM,1516,7
2,2021-11-11T17:50:46Z,2021-03-01,B.1.617.1,"",DEV,VUM,1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.620,"",DEV,VUM,1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.214.2,"",DEV,VUM,1516,1
2,2021-11-11T17:50:46Z,2021-03-01,B.1.526,"",DEV,VUM,1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.1.519,"",DEV,VUM,1516,1
2,2021-11-11T17:50:46Z,2021-03-01,R.1,"","",VUM,1516,2
2,2021-11-11T17:50:46Z,2021-03-01,B.1.466.2,"","",VUM,1516,0
2,2021-11-11T17:50:46Z,2021-03-01,C.36.3,"","",VUM,1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.1.523,"","",VUM,1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.619,"","",VUM,1516,0
2,2021-11-11T17:50:46Z,2021-03-01,B.1.630,"","",VUM,1516,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.351,Beta,VOC,VOC,1973,56
2,2021-11-11T17:50:46Z,2021-03-08,P.1,Gamma,VOC,VOC,1973,13
2,2021-11-11T17:50:46Z,2021-03-08,B.1.617.2,Delta,VOC,VOC,1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.621,Mu,VOI,VOI,1973,0
2,2021-11-11T17:50:46Z,2021-03-08,C.37,Lambda,VOI,VOI,1973,0
2,2021-11-11T17:50:46Z,2021-03-08,C.36+S:L452R,"",VUM,"",1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.1.318,"",VUM,VUM,1973,1
2,2021-11-11T17:50:46Z,2021-03-08,P.1+S:P681H,"",VUM,"",1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.617.2+S:K417N,"",VUM,"",1973,0
2,2021-11-11T17:50:46Z,2021-03-08,C.1.2,"",VUM,VUM,1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.617.2+S:E484del,"",VUM,"",1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.617.2+S:Q613H,"",VUM,"",1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.617.2+S:Q677H,"",VUM,"",1973,0
2,2021-11-11T17:50:46Z,2021-03-08,AY.4.2,"",VUM,"",1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.1.7,Alpha,DEV,VOI,1973,1727
2,2021-11-11T17:50:46Z,2021-03-08,B.1.427/B.1.429,"",DEV,VUM,1973,2
2,2021-11-11T17:50:46Z,2021-03-08,B.1.525,"",DEV,VUM,1973,5
2,2021-11-11T17:50:46Z,2021-03-08,B.1.617.1,"",DEV,VUM,1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.620,"",DEV,VUM,1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.214.2,"",DEV,VUM,1973,1
2,2021-11-11T17:50:46Z,2021-03-08,B.1.526,"",DEV,VUM,1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.1.519,"",DEV,VUM,1973,0
2,2021-11-11T17:50:46Z,2021-03-08,R.1,"","",VUM,1973,2
2,2021-11-11T17:50:46Z,2021-03-08,B.1.466.2,"","",VUM,1973,0
2,2021-11-11T17:50:46Z,2021-03-08,C.36.3,"","",VUM,1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.1.523,"","",VUM,1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.619,"","",VUM,1973,0
2,2021-11-11T17:50:46Z,2021-03-08,B.1.630,"","",VUM,1973,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.351,Beta,VOC,VOC,1563,56
2,2021-11-11T17:50:46Z,2021-03-15,P.1,Gamma,VOC,VOC,1563,23
2,2021-11-11T17:50:46Z,2021-03-15,B.1.617.2,Delta,VOC,VOC,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.621,Mu,VOI,VOI,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,C.37,Lambda,VOI,VOI,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,C.36+S:L452R,"",VUM,"",1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.1.318,"",VUM,VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,P.1+S:P681H,"",VUM,"",1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.617.2+S:K417N,"",VUM,"",1563,0
2,2021-11-11T17:50:46Z,2021-03-15,C.1.2,"",VUM,VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.617.2+S:E484del,"",VUM,"",1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.617.2+S:Q613H,"",VUM,"",1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.617.2+S:Q677H,"",VUM,"",1563,0
2,2021-11-11T17:50:46Z,2021-03-15,AY.4.2,"",VUM,"",1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.1.7,Alpha,DEV,VOI,1563,1400
2,2021-11-11T17:50:46Z,2021-03-15,B.1.427/B.1.429,"",DEV,VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.525,"",DEV,VUM,1563,2
2,2021-11-11T17:50:46Z,2021-03-15,B.1.617.1,"",DEV,VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.620,"",DEV,VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.214.2,"",DEV,VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.526,"",DEV,VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.1.519,"",DEV,VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,R.1,"","",VUM,1563,2
2,2021-11-11T17:50:46Z,2021-03-15,B.1.466.2,"","",VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,C.36.3,"","",VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.1.523,"","",VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.619,"","",VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-15,B.1.630,"","",VUM,1563,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.351,Beta,VOC,VOC,1602,39
2,2021-11-11T17:50:46Z,2021-03-22,P.1,Gamma,VOC,VOC,1602,23
2,2021-11-11T17:50:46Z,2021-03-22,B.1.617.2,Delta,VOC,VOC,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.621,Mu,VOI,VOI,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,C.37,Lambda,VOI,VOI,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,C.36+S:L452R,"",VUM,"",1602,2
2,2021-11-11T17:50:46Z,2021-03-22,B.1.1.318,"",VUM,VUM,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,P.1+S:P681H,"",VUM,"",1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.617.2+S:K417N,"",VUM,"",1602,0
2,2021-11-11T17:50:46Z,2021-03-22,C.1.2,"",VUM,VUM,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.617.2+S:E484del,"",VUM,"",1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.617.2+S:Q613H,"",VUM,"",1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.617.2+S:Q677H,"",VUM,"",1602,0
2,2021-11-11T17:50:46Z,2021-03-22,AY.4.2,"",VUM,"",1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.1.7,Alpha,DEV,VOI,1602,1496
2,2021-11-11T17:50:46Z,2021-03-22,B.1.427/B.1.429,"",DEV,VUM,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.525,"",DEV,VUM,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.617.1,"",DEV,VUM,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.620,"",DEV,VUM,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.214.2,"",DEV,VUM,1602,1
2,2021-11-11T17:50:46Z,2021-03-22,B.1.526,"",DEV,VUM,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.1.519,"",DEV,VUM,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,R.1,"","",VUM,1602,1
2,2021-11-11T17:50:46Z,2021-03-22,B.1.466.2,"","",VUM,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,C.36.3,"","",VUM,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.1.523,"","",VUM,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.619,"","",VUM,1602,0
2,2021-11-11T17:50:46Z,2021-03-22,B.1.630,"","",VUM,1602,2
2,2021-11-11T17:50:46Z,2021-03-29,B.1.351,Beta,VOC,VOC,1712,40
2,2021-11-11T17:50:46Z,2021-03-29,P.1,Gamma,VOC,VOC,1712,15
2,2021-11-11T17:50:46Z,2021-03-29,B.1.617.2,Delta,VOC,VOC,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.621,Mu,VOI,VOI,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,C.37,Lambda,VOI,VOI,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,C.36+S:L452R,"",VUM,"",1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.1.318,"",VUM,VUM,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,P.1+S:P681H,"",VUM,"",1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.617.2+S:K417N,"",VUM,"",1712,0
2,2021-11-11T17:50:46Z,2021-03-29,C.1.2,"",VUM,VUM,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.617.2+S:E484del,"",VUM,"",1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.617.2+S:Q613H,"",VUM,"",1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.617.2+S:Q677H,"",VUM,"",1712,0
2,2021-11-11T17:50:46Z,2021-03-29,AY.4.2,"",VUM,"",1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.1.7,Alpha,DEV,VOI,1712,1620
2,2021-11-11T17:50:46Z,2021-03-29,B.1.427/B.1.429,"",DEV,VUM,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.525,"",DEV,VUM,1712,1
2,2021-11-11T17:50:46Z,2021-03-29,B.1.617.1,"",DEV,VUM,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.620,"",DEV,VUM,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.214.2,"",DEV,VUM,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.526,"",DEV,VUM,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.1.519,"",DEV,VUM,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,R.1,"","",VUM,1712,2
2,2021-11-11T17:50:46Z,2021-03-29,B.1.466.2,"","",VUM,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,C.36.3,"","",VUM,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.1.523,"","",VUM,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.619,"","",VUM,1712,0
2,2021-11-11T17:50:46Z,2021-03-29,B.1.630,"","",VUM,1712,1
2,2021-11-11T17:50:46Z,2021-04-05,B.1.351,Beta,VOC,VOC,1532,28
2,2021-11-11T17:50:46Z,2021-04-05,P.1,Gamma,VOC,VOC,1532,23
2,2021-11-11T17:50:46Z,2021-04-05,B.1.617.2,Delta,VOC,VOC,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.621,Mu,VOI,VOI,1532,1
2,2021-11-11T17:50:46Z,2021-04-05,C.37,Lambda,VOI,VOI,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,C.36+S:L452R,"",VUM,"",1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.1.318,"",VUM,VUM,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,P.1+S:P681H,"",VUM,"",1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.617.2+S:K417N,"",VUM,"",1532,0
2,2021-11-11T17:50:46Z,2021-04-05,C.1.2,"",VUM,VUM,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.617.2+S:E484del,"",VUM,"",1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.617.2+S:Q613H,"",VUM,"",1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.617.2+S:Q677H,"",VUM,"",1532,0
2,2021-11-11T17:50:46Z,2021-04-05,AY.4.2,"",VUM,"",1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.1.7,Alpha,DEV,VOI,1532,1461
2,2021-11-11T17:50:46Z,2021-04-05,B.1.427/B.1.429,"",DEV,VUM,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.525,"",DEV,VUM,1532,2
2,2021-11-11T17:50:46Z,2021-04-05,B.1.617.1,"",DEV,VUM,1532,2
2,2021-11-11T17:50:46Z,2021-04-05,B.1.620,"",DEV,VUM,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.214.2,"",DEV,VUM,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.526,"",DEV,VUM,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.1.519,"",DEV,VUM,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,R.1,"","",VUM,1532,1
2,2021-11-11T17:50:46Z,2021-04-05,B.1.466.2,"","",VUM,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,C.36.3,"","",VUM,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.1.523,"","",VUM,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.619,"","",VUM,1532,0
2,2021-11-11T17:50:46Z,2021-04-05,B.1.630,"","",VUM,1532,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.351,Beta,VOC,VOC,1677,20
2,2021-11-11T17:50:46Z,2021-04-12,P.1,Gamma,VOC,VOC,1677,21
2,2021-11-11T17:50:46Z,2021-04-12,B.1.617.2,Delta,VOC,VOC,1677,1
2,2021-11-11T17:50:46Z,2021-04-12,B.1.621,Mu,VOI,VOI,1677,1
2,2021-11-11T17:50:46Z,2021-04-12,C.37,Lambda,VOI,VOI,1677,0
2,2021-11-11T17:50:46Z,2021-04-12,C.36+S:L452R,"",VUM,"",1677,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.1.318,"",VUM,VUM,1677,0
2,2021-11-11T17:50:46Z,2021-04-12,P.1+S:P681H,"",VUM,"",1677,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.617.2+S:K417N,"",VUM,"",1677,0
2,2021-11-11T17:50:46Z,2021-04-12,C.1.2,"",VUM,VUM,1677,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.617.2+S:E484del,"",VUM,"",1677,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.617.2+S:Q613H,"",VUM,"",1677,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.617.2+S:Q677H,"",VUM,"",1677,0
2,2021-11-11T17:50:46Z,2021-04-12,AY.4.2,"",VUM,"",1677,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.1.7,Alpha,DEV,VOI,1677,1621
2,2021-11-11T17:50:46Z,2021-04-12,B.1.427/B.1.429,"",DEV,VUM,1677,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.525,"",DEV,VUM,1677,1
2,2021-11-11T17:50:46Z,2021-04-12,B.1.617.1,"",DEV,VUM,1677,1
2,2021-11-11T17:50:46Z,2021-04-12,B.1.620,"",DEV,VUM,1677,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.214.2,"",DEV,VUM,1677,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.526,"",DEV,VUM,1677,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.1.519,"",DEV,VUM,1677,0
2,2021-11-11T17:50:46Z,2021-04-12,R.1,"","",VUM,1677,1
2,2021-11-11T17:50:46Z,2021-04-12,B.1.466.2,"","",VUM,1677,0
2,2021-11-11T17:50:46Z,2021-04-12,C.36.3,"","",VUM,1677,2
2,2021-11-11T17:50:46Z,2021-04-12,B.1.1.523,"","",VUM,1677,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.619,"","",VUM,1677,0
2,2021-11-11T17:50:46Z,2021-04-12,B.1.630,"","",VUM,1677,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.351,Beta,VOC,VOC,1593,18
2,2021-11-11T17:50:46Z,2021-04-19,P.1,Gamma,VOC,VOC,1593,28
2,2021-11-11T17:50:46Z,2021-04-19,B.1.617.2,Delta,VOC,VOC,1593,2
2,2021-11-11T17:50:46Z,2021-04-19,B.1.621,Mu,VOI,VOI,1593,2
2,2021-11-11T17:50:46Z,2021-04-19,C.37,Lambda,VOI,VOI,1593,0
2,2021-11-11T17:50:46Z,2021-04-19,C.36+S:L452R,"",VUM,"",1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.1.318,"",VUM,VUM,1593,0
2,2021-11-11T17:50:46Z,2021-04-19,P.1+S:P681H,"",VUM,"",1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.617.2+S:K417N,"",VUM,"",1593,0
2,2021-11-11T17:50:46Z,2021-04-19,C.1.2,"",VUM,VUM,1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.617.2+S:E484del,"",VUM,"",1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.617.2+S:Q613H,"",VUM,"",1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.617.2+S:Q677H,"",VUM,"",1593,0
2,2021-11-11T17:50:46Z,2021-04-19,AY.4.2,"",VUM,"",1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.1.7,Alpha,DEV,VOI,1593,1530
2,2021-11-11T17:50:46Z,2021-04-19,B.1.427/B.1.429,"",DEV,VUM,1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.525,"",DEV,VUM,1593,4
2,2021-11-11T17:50:46Z,2021-04-19,B.1.617.1,"",DEV,VUM,1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.620,"",DEV,VUM,1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.214.2,"",DEV,VUM,1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.526,"",DEV,VUM,1593,2
2,2021-11-11T17:50:46Z,2021-04-19,B.1.1.519,"",DEV,VUM,1593,0
2,2021-11-11T17:50:46Z,2021-04-19,R.1,"","",VUM,1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.466.2,"","",VUM,1593,0
2,2021-11-11T17:50:46Z,2021-04-19,C.36.3,"","",VUM,1593,1
2,2021-11-11T17:50:46Z,2021-04-19,B.1.1.523,"","",VUM,1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.619,"","",VUM,1593,0
2,2021-11-11T17:50:46Z,2021-04-19,B.1.630,"","",VUM,1593,0
2,2021-11-11T17:50:46Z,2021-04-26,B.1.351,Beta,VOC,VOC,1693,7
2,2021-11-11T17:50:46Z,2021-04-26,P.1,Gamma,VOC,VOC,1693,28
2,2021-11-11T17:50:46Z,2021-04-26,B.1.617.2,Delta,VOC,VOC,1693,5
2,2021-11-11T17:50:46Z,2021-04-26,B.1.621,Mu,VOI,VOI,1693,1
2,2021-11-11T17:50:46Z,2021-04-26,C.37,Lambda,VOI,VOI,1693,0
2,2021-11-11T17:50:46Z,2021-04-26,C.36+S:L452R,"",VUM,"",1693,0
2,2021-11-11T17:50:46Z,2021-04-26,B.1.1.318,"",VUM,VUM,1693,0
2,2021-11-11T17:50:46Z,2021-04-26,P.1+S:P681H,"",VUM,"",1693,0
2,2021-11-11T17:50:46Z,2021-04-26,B.1.617.2+S:K417N,"",VUM,"",1693,0
2,2021-11-11T17:50:46Z,2021-04-26,C.1.2,"",VUM,VUM,1693,0
2,2021-11-11T17:50:46Z,2021-04-26,B.1.617.2+S:E484del,"",VUM,"",1693,0
2,2021-11-11T17:50:46Z,2021-04-26,B.1.617.2+S:Q613H,"",VUM,"",1693,0
2,2021-11-11T17:50:46Z,2021-04-26,B.1.617.2+S:Q677H,"",VUM,"",1693,0
2,2021-11-11T17:50:46Z,2021-04-26,AY.4.2,"",VUM,"",1693,0
2,2021-11-11T17:50:46Z,2021-04-26,B.1.1.7,Alpha,DEV,VOI,1693,1644
